# Workers using these data in publications should cite: 
# Bell et al. 2003, ApJS (in press# astro-ph/0302543) [STELLAR]
# Bell et al. 2003, ApJL, 585, 117 [GAS MASSES]
# M_stellar: line 3
# M_HI: line 5
# M_H2: line 7
# Masses are log 10 in solar masses, assuming h_0 = 100
# FORMAT: (f9.5,2x,f9.5,2x,10f9.5) 
# LABELS: ra dec M_stellar(r-band derived)+error M_HI+error M_H2+error 
  5.36672   -0.25178   11.1712  0.0095  0.0000  0.0000  0.0000  0.0000
  4.22898   -0.08836   10.3491  0.0084  0.0000  0.0000  0.0000  0.0000
  4.04268   -0.06819   10.8538  0.0102 10.1528  0.2375 10.2990  0.0401
  3.69466   -0.04192   10.5324  0.0087  9.3946  0.3000  9.7370  0.3000
  3.67438   -0.04859   10.4599  0.0097  9.4689  0.3000  9.8113  0.3000
  3.64443   -0.01240   11.0658  0.0081  0.0000  0.0000  0.0000  0.0000
  3.34729   -0.03123   10.6507  0.0089  0.0000  0.0000  0.0000  0.0000
  3.02519   -0.41510   10.5026  0.0083  0.0000  0.0000  0.0000  0.0000
  3.14040   -0.04853   10.6918  0.0081  0.0000  0.0000  0.0000  0.0000
  3.15838   -0.13456    9.8951  0.0134  0.0000  0.0000  0.0000  0.0000
  2.92275   -1.16038   10.3388  0.0090  9.7380  0.3000  9.9933  0.3000
  2.82664   -1.24294   10.3395  0.0118  9.1991  0.2083  9.6905  0.0468
  2.88054   -1.23988   10.9657  0.0089  0.0000  0.0000  0.0000  0.0000
  3.21937   -0.13445   10.5552  0.0089  0.0000  0.0000  0.0000  0.0000
  3.43263   -0.45982   10.2603  0.0099  0.0000  0.0000  0.0000  0.0000
  3.34928   -0.46563   11.0136  0.0189  0.0000  0.0000  0.0000  0.0000
  3.25716   -0.37473   10.1874  0.0132  9.7586  0.3000  9.9047  0.3000
  3.32792   -1.05452   10.4771  0.0084  9.3827  0.3000  9.2461  0.3000
  3.06794   -1.16902   10.4076  0.0096  9.6800  0.3000  9.5433  0.2426
  3.26163   -0.88722   10.7788  0.0095  0.0000  0.0000  0.0000  0.0000
  3.06015   -1.00763   10.5952  0.0096  0.0000  0.0000  0.0000  0.0000
  2.96495   -0.82010   10.3854  0.0102  0.0000  0.0000  0.0000  0.0000
  3.28680   -1.00036   10.5998  0.0101  9.6126  0.3000  9.4760  0.3000
  3.01247   -1.00704   10.5410  0.0086  0.0000  0.0000  0.0000  0.0000
  3.06348   -0.98041   10.7253  0.0101  0.0000  0.0000  0.0000  0.0000
  3.65441   -0.26304   10.3472  0.0095  9.3322  0.1582  9.5874  0.1044
  3.71469   -0.26414   11.2417  0.0140  0.0000  0.0000  0.0000  0.0000
  3.73135   -0.24025   11.0631  0.0101  0.0000  0.0000  0.0000  0.0000
  3.60999   -0.18156   10.5841  0.0131  0.0000  0.0000  0.0000  0.0000
  3.61028   -0.43295   10.8337  0.0091  0.0000  0.0000  0.0000  0.0000
  3.67356   -0.13470   11.4510  0.0119  0.0000  0.0000  0.0000  0.0000
  3.57168   -0.77129   10.2091  0.0088  0.0000  0.0000  0.0000  0.0000
  3.59921   -1.15212   11.0378  0.0096  0.0000  0.0000  0.0000  0.0000
  3.66533   -0.87470   10.9488  0.0114  0.0000  0.0000  0.0000  0.0000
  3.53779   -0.75212   10.3586  0.0086  0.0000  0.0000  0.0000  0.0000
  3.46654   -1.09482   10.6507  0.0106  0.0000  0.0000  0.0000  0.0000
  3.63280   -0.73767    9.8022  0.0230  0.0000  0.0000  0.0000  0.0000
  3.53446   -0.85073    9.9588  0.0133  9.4730  0.2588  9.7283  0.2902
  3.45348   -1.00288   10.4155  0.0085  9.2124  0.2083  9.7038  0.0468
  3.78945   -0.36662   10.7691  0.0084  0.0000  0.0000  0.0000  0.0000
  3.82252   -0.48439   11.0587  0.0137  0.0000  0.0000  0.0000  0.0000
  3.84863   -0.45189   10.2559  0.0090  9.3732  0.1582  9.6284  0.1044
  3.76419   -0.58302   11.4335  0.0165  0.0000  0.0000  0.0000  0.0000
  4.06095   -0.43513   10.1787  0.0086  9.1715  0.3000  9.5139  0.3000
  4.12092   -0.60737   11.1141  0.0082  0.0000  0.0000  0.0000  0.0000
  4.15397   -0.50225   11.0327  0.0111  0.0000  0.0000  0.0000  0.0000
  4.09065   -0.54597   10.8768  0.0104  0.0000  0.0000  0.0000  0.0000
  4.12675   -0.63376   10.5339  0.0102  0.0000  0.0000  0.0000  0.0000
  4.21565   -0.21864   10.6437  0.0099  0.0000  0.0000  0.0000  0.0000
  4.29115   -0.12167   10.4310  0.0085  0.0000  0.0000  0.0000  0.0000
  4.21981   -0.44364   10.4918  0.0085  8.7618  0.1834  9.3638  0.1834
  4.23008   -0.46086   10.3685  0.0085  9.6002  0.1910  9.7463  0.1313
  4.17453   -0.42503   10.8251  0.0163  0.0000  0.0000  0.0000  0.0000
  4.34535   -0.32194   10.9677  0.0148  0.0000  0.0000  0.0000  0.0000
  4.20564   -0.49308   10.3160  0.0084  0.0000  0.0000  0.0000  0.0000
  3.74593   -1.07358   10.5674  0.0087  9.6209  0.3000  9.8762  0.3000
  3.93104   -1.01502   10.4680  0.0094  9.9392  0.3000 10.1944  0.3000
  3.92826   -0.81307   11.1710  0.0127  0.0000  0.0000  0.0000  0.0000
  3.73117   -0.87080   10.8352  0.0154  0.0000  0.0000  0.0000  0.0000
  3.74567   -1.20830   10.7672  0.0099  0.0000  0.0000  0.0000  0.0000
  4.44194   -0.31255   10.9768  0.0106  0.0000  0.0000  0.0000  0.0000
  4.47165   -0.12089   10.9669  0.0092  0.0000  0.0000  0.0000  0.0000
  3.96438   -1.07613   10.6555  0.0091  9.8557  0.0425 10.1110  0.0558
  4.08138   -1.11903   11.1468  0.0105  0.0000  0.0000  0.0000  0.0000
  4.06358   -1.20375   10.6448  0.0179  0.0000  0.0000  0.0000  0.0000
  3.97104   -0.95307   11.0312  0.0082  0.0000  0.0000  0.0000  0.0000
  4.64853   -0.21084   10.7128  0.0107  0.0000  0.0000  0.0000  0.0000
  4.62272   -0.53917   10.3872  0.0091  9.7598  0.3000  9.9059  0.3000
  4.22063   -0.78781   10.0260  0.0085  0.0000  0.0000  0.0000  0.0000
  4.30990   -1.21055   11.0835  0.0132  0.0000  0.0000  0.0000  0.0000
  4.22813   -1.13280   11.2156  0.0133  0.0000  0.0000  0.0000  0.0000
  4.82515   -0.29379   10.5886  0.0089  0.0000  0.0000  0.0000  0.0000
  4.83043   -0.27713   10.8934  0.0117  0.0000  0.0000  0.0000  0.0000
  4.84016   -0.41574   10.3275  0.0098  0.0000  0.0000  0.0000  0.0000
  4.68191   -0.75084   11.3494  0.0221  0.0000  0.0000  0.0000  0.0000
  4.57915   -0.69668   10.4312  0.0114  0.0000  0.0000  0.0000  0.0000
  4.80629   -0.76685   10.3679  0.0094  9.9866  0.3000  9.4490  0.0676
  4.63552   -0.76751   11.3868  0.0121  0.0000  0.0000  0.0000  0.0000
  4.42112   -0.85505   10.4588  0.0279  0.0000  0.0000  0.0000  0.0000
  4.61361   -0.75945   10.6734  0.0092  0.0000  0.0000  0.0000  0.0000
  4.45724   -0.91866   10.4683  0.0084  9.3963  0.3000  9.6516  0.2863
  4.53638   -0.78390   10.7857  0.0081  0.0000  0.0000  0.0000  0.0000
  2.87158   -0.62432   10.1823  0.0100  9.3053  0.1582  9.5606  0.1044
  3.19217   -0.59556   11.3116  0.0217  0.0000  0.0000  0.0000  0.0000
  3.02184   -0.19815   11.0110  0.0109  0.0000  0.0000  0.0000  0.0000
  3.19270   -0.15528   11.1414  0.0099  9.7967  0.0000  9.9429  0.0000
  3.03601   -0.24426   10.8715  0.0088  8.9144  0.3000  9.5165  0.0546
  2.19958   -0.62533    9.9268  0.0099  9.3142  0.2140  9.4603  0.1609
  2.26486   -0.58255   10.4880  0.0139  0.0000  0.0000  0.0000  0.0000
  2.46082   -0.90178    9.5587  0.0089  8.1183  0.3000  8.2645  0.3000
  2.52749   -0.43595    9.9928  0.0230  9.6918  0.2087  9.5551  0.2087
  2.74317   -1.20626   10.4072  0.0099  0.0000  0.0000  0.0000  0.0000
  2.32262   -0.72074   10.6193  0.0086  9.5571  0.3000  9.4205  0.1538
  2.79830   -1.23239   10.5915  0.0090  0.0000  0.0000  0.0000  0.0000
  1.73944   -1.15779   10.5637  0.0102  0.0000  0.0000  0.0000  0.0000
  1.62253   -1.20392   10.5674  0.0092  0.0000  0.0000  0.0000  0.0000
  2.26792   -0.60700   10.2356  0.0097  0.0000  0.0000  0.0000  0.0000
  2.06248   -0.93266   10.4886  0.0096  9.4449  0.3000  9.7873  0.3000
  2.40118   -0.46628   10.8306  0.0082  9.8937  0.1730 10.0398  0.1082
  2.34456   -0.69212   10.5038  0.0085  0.0000  0.0000  0.0000  0.0000
  2.20708   -0.90117   11.1623  0.0143  0.0000  0.0000  0.0000  0.0000
  2.26126   -0.79394   10.8171  0.0093  0.0000  0.0000  0.0000  0.0000
  2.29238   -1.11394   10.3716  0.0086  0.0000  0.0000  0.0000  0.0000
