#1.mvir(z=0)    #2.firstZ
3.563100E+11   0.085000
3.562150E+11   0.081000
3.560450E+11   0.081000
3.559510E+11   0.081000
3.558370E+11   0.081000
3.557990E+11   0.091000
3.557800E+11   0.081000
3.555350E+11   0.098000
3.549300E+11   0.081000
3.548350E+11   0.083000
3.547410E+11   0.098000
3.540980E+11   0.081000
3.540220E+11   0.091000
3.539840E+11   0.098000
3.538710E+11   0.087000
3.534170E+11   0.081000
3.533980E+11   0.083000
3.533420E+11   0.087000
3.531340E+11   0.081000
3.528690E+11   0.081000
3.522260E+11   0.081000
3.520940E+11   0.092000
3.519610E+11   0.081000
3.519430E+11   0.081000
3.517350E+11   0.081000
3.515270E+11   0.087000
3.511860E+11   0.081000
3.509780E+11   0.609000
3.509220E+11   0.103000
3.508460E+11   0.085000
3.508080E+11   0.081000
3.505440E+11   0.089000
3.505060E+11   0.089000
3.503920E+11   0.081000
3.502980E+11   0.092000
3.501470E+11   0.098000
3.498440E+11   0.081000
3.495040E+11   0.089000
3.494280E+11   0.081000
3.493710E+11   0.081000
3.493710E+11   0.684000
3.493530E+11   0.081000
3.492960E+11   0.085000
3.490880E+11   0.081000
3.490880E+11   0.087000
3.490310E+11   0.089000
3.486150E+11   0.081000
3.485400E+11   0.081000
3.485400E+11   0.085000
3.482560E+11   0.081000
3.480670E+11   0.091000
3.478970E+11   0.812000
3.476320E+11   0.091000
3.475750E+11   0.081000
3.471600E+11   0.083000
3.470840E+11   0.083000
3.469890E+11   0.081000
3.463470E+11   0.081000
3.459870E+11   0.087000
3.458740E+11   0.089000
3.455710E+11   0.098000
3.455150E+11   0.087000
3.452690E+11   0.081000
3.452500E+11   0.089000
3.451180E+11   0.081000
3.447210E+11   0.091000
3.445130E+11   0.081000
3.443430E+11   0.083000
3.442100E+11   0.085000
3.441910E+11   0.081000
3.441350E+11   0.081000
3.440400E+11   0.081000
3.437570E+11   0.085000
3.435300E+11   0.081000
3.435300E+11   0.087000
3.433220E+11   0.092000
3.430000E+11   0.081000
3.429250E+11   0.081000
3.428490E+11   0.089000
3.428490E+11   0.092000
3.427550E+11   0.081000
3.423760E+11   0.087000
3.423200E+11   0.092000
3.421120E+11   0.081000
3.420740E+11   0.081000
3.420360E+11   0.081000
3.418850E+11   0.091000
3.418850E+11   0.087000
3.417340E+11   0.081000
3.414310E+11   0.081000
3.412800E+11   0.091000
3.411480E+11   0.081000
3.410720E+11   0.081000
3.409590E+11   0.081000
3.407880E+11   0.081000
3.406940E+11   0.092000
3.406180E+11   0.081000
3.404290E+11   0.081000
3.404100E+11   0.081000
3.402210E+11   0.081000
3.400700E+11   0.083000
3.396350E+11   0.081000
3.395410E+11   0.150000
3.395220E+11   0.786000
3.393700E+11   0.089000
3.391440E+11   0.083000
3.389360E+11   0.091000
3.389170E+11   0.098000
3.388980E+11   0.092000
3.387090E+11   0.081000
3.383120E+11   0.081000
3.380280E+11   0.089000
3.379900E+11   0.103000
3.378770E+11   0.083000
3.372720E+11   0.081000
3.370070E+11   0.081000
3.370070E+11   0.081000
3.368560E+11   0.087000
3.364780E+11   0.103000
3.360430E+11   0.081000
3.359300E+11   0.092000
3.350410E+11   0.089000
3.346250E+11   0.091000
3.343980E+11   0.091000
3.343230E+11   0.085000
3.342850E+11   0.081000
3.341150E+11   0.089000
3.340960E+11   0.083000
3.340580E+11   0.089000
3.339640E+11   0.081000
3.338880E+11   0.085000
3.338310E+11   0.081000
3.337180E+11   0.111000
3.336230E+11   0.081000
3.335670E+11   0.087000
3.335100E+11   0.098000
3.332450E+11   0.081000
3.331510E+11   0.085000
3.330370E+11   0.081000
3.328290E+11   0.081000
3.328100E+11   0.087000
3.324130E+11   0.081000
3.321490E+11   0.087000
3.319780E+11   0.091000
3.319030E+11   0.081000
3.317710E+11   0.081000
3.316760E+11   0.085000
3.313920E+11   0.081000
3.312980E+11   0.083000
3.312790E+11   0.081000
3.308440E+11   0.091000
3.308250E+11   0.081000
3.306740E+11   0.081000
3.306170E+11   0.091000
3.301820E+11   0.150000
3.301450E+11   0.087000
3.299750E+11   0.081000
3.298800E+11   0.081000
3.297850E+11   0.081000
3.297480E+11   0.081000
3.295590E+11   0.091000
3.294450E+11   0.085000
3.291810E+11   0.087000
3.291240E+11   0.085000
3.290480E+11   0.083000
3.287650E+11   0.081000
3.287460E+11   0.081000
3.287080E+11   0.081000
3.286130E+11   0.111000
3.283300E+11   0.089000
3.282350E+11   0.081000
3.281030E+11   0.081000
3.280840E+11   0.081000
3.280840E+11   0.081000
3.279710E+11   0.081000
3.270440E+11   0.089000
3.268550E+11   0.089000
3.267980E+11   0.081000
3.267420E+11   0.087000
3.265720E+11   0.081000
3.264770E+11   0.085000
3.264770E+11   0.091000
3.259100E+11   0.087000
3.257780E+11   0.081000
3.255700E+11   0.124000
3.255510E+11   0.085000
3.254180E+11   0.085000
3.252480E+11   0.081000
3.251540E+11   0.081000
3.251160E+11   0.089000
3.250020E+11   0.089000
3.248320E+11   0.081000
3.245490E+11   0.081000
3.244540E+11   0.085000
3.244160E+11   0.092000
3.240190E+11   0.081000
3.239060E+11   0.081000
3.239060E+11   0.091000
3.234140E+11   0.091000
3.230360E+11   0.081000
3.229040E+11   0.098000
3.228850E+11   0.081000
3.227340E+11   0.081000
3.226010E+11   0.081000
3.225830E+11   0.098000
3.223560E+11   0.171000
3.222610E+11   0.098000
3.219960E+11   0.081000
3.219210E+11   0.089000
3.217320E+11   0.081000
3.217130E+11   0.083000
3.215050E+11   0.085000
3.212780E+11   0.089000
3.211270E+11   0.098000
3.210130E+11   0.087000
3.208810E+11   0.081000
3.208240E+11   0.087000
3.207870E+11   0.081000
3.207110E+11   0.103000
3.206920E+11   0.207000
3.206730E+11   0.087000
3.205600E+11   0.690000
3.204650E+11   0.089000
3.204460E+11   0.081000
3.203710E+11   0.089000
3.202760E+11   0.081000
3.200870E+11   0.081000
3.199740E+11   0.081000
3.198980E+11   0.085000
3.196900E+11   0.089000
3.195010E+11   0.087000
3.192740E+11   0.092000
3.192360E+11   0.089000
3.189340E+11   0.081000
3.187830E+11   0.087000
3.185180E+11   0.081000
3.184800E+11   0.081000
3.182150E+11   0.098000
3.181400E+11   0.081000
3.175350E+11   0.081000
3.173270E+11   0.081000
3.172890E+11   0.081000
3.172510E+11   0.081000
3.169870E+11   0.087000
3.167970E+11   0.081000
3.167970E+11   0.089000
3.165140E+11   0.081000
3.165140E+11   0.081000
3.164950E+11   0.081000
3.162870E+11   0.083000
3.161170E+11   0.081000
3.160030E+11   0.085000
3.159090E+11   0.103000
3.158140E+11   0.092000
3.157770E+11   0.081000
3.157580E+11   0.103000
3.157200E+11   0.098000
3.156250E+11   0.081000
3.153980E+11   0.081000
3.153040E+11   0.085000
3.152470E+11   0.087000
3.151720E+11   0.087000
3.149830E+11   0.081000
3.148500E+11   0.081000
3.147560E+11   0.098000
3.146990E+11   0.081000
3.146230E+11   0.089000
3.146230E+11   0.081000
3.144340E+11   0.083000
3.143590E+11   0.089000
3.143210E+11   0.098000
3.141510E+11   0.085000
3.141320E+11   0.092000
3.137730E+11   0.085000
3.134890E+11   0.081000
3.134320E+11   0.081000
3.133760E+11   0.092000
3.132810E+11   0.087000
3.131110E+11   0.081000
3.128080E+11   0.081000
3.126380E+11   0.081000
3.126000E+11   0.098000
3.125440E+11   0.098000
3.124300E+11   0.083000
3.123170E+11   0.091000
3.122980E+11   0.089000
3.121660E+11   0.665000
3.120330E+11   0.085000
3.116550E+11   0.098000
3.114660E+11   0.081000
3.114660E+11   0.092000
3.114090E+11   0.087000
3.112010E+11   0.098000
3.111830E+11   0.081000
3.110880E+11   0.092000
3.110880E+11   0.081000
3.110120E+11   0.572000
3.109180E+11   0.089000
3.108990E+11   0.098000
3.107100E+11   0.081000
3.104070E+11   0.089000
3.103890E+11   0.092000
3.103130E+11   0.081000
3.102940E+11   0.161000
3.102750E+11   0.081000
3.101620E+11   0.081000
3.098020E+11   0.085000
3.096700E+11   0.098000
3.096510E+11   0.225000
3.093870E+11   0.087000
3.093680E+11   0.081000
3.092540E+11   0.089000
3.088190E+11   0.081000
3.087630E+11   0.081000
3.087630E+11   0.081000
3.084600E+11   0.083000
3.082900E+11   0.085000
3.081580E+11   0.081000
3.078360E+11   0.087000
3.077230E+11   0.087000
3.077040E+11   0.091000
3.075340E+11   0.091000
3.074020E+11   0.081000
3.073260E+11   0.081000
3.072120E+11   0.081000
3.072120E+11   0.092000
3.069860E+11   0.089000
3.064750E+11   0.085000
3.064180E+11   0.092000
3.057000E+11   0.089000
3.055490E+11   0.081000
3.054920E+11   0.081000
3.054920E+11   0.089000
3.054160E+11   0.081000
3.053790E+11   0.098000
3.053410E+11   0.081000
3.052270E+11   0.089000
3.049250E+11   0.092000
3.048110E+11   0.111000
3.047360E+11   0.091000
3.044520E+11   0.081000
3.043580E+11   0.085000
3.042440E+11   0.087000
3.041500E+11   0.081000
3.039420E+11   0.089000
3.038660E+11   0.087000
3.038280E+11   0.098000
3.037340E+11   0.352000
3.034880E+11   0.081000
3.033940E+11   0.098000
3.031860E+11   0.103000
3.029780E+11   0.085000
3.029210E+11   0.433000
3.025810E+11   0.103000
3.025620E+11   0.089000
3.025430E+11   0.083000
3.023730E+11   0.092000
3.023540E+11   0.089000
3.022780E+11   0.092000
3.022210E+11   0.092000
3.018050E+11   0.081000
3.017870E+11   0.081000
3.017110E+11   0.081000
3.016160E+11   0.087000
3.016160E+11   0.081000
3.015410E+11   0.081000
3.014650E+11   0.087000
3.009740E+11   0.092000
3.008410E+11   0.098000
3.006710E+11   0.083000
3.006520E+11   0.091000
3.005960E+11   0.081000
3.005770E+11   0.081000
3.005200E+11   0.119000
3.005010E+11   0.081000
3.005010E+11   0.083000
3.004630E+11   0.081000
3.001610E+11   0.081000
3.000470E+11   0.085000
3.000280E+11   0.103000
2.995940E+11   0.081000
2.993670E+11   0.085000
2.993290E+11   0.083000
2.990640E+11   0.081000
2.989700E+11   0.103000
2.988750E+11   0.091000
2.988000E+11   0.081000
2.987620E+11   0.081000
2.987240E+11   0.085000
2.986480E+11   0.081000
2.986290E+11   0.091000
2.985540E+11   0.098000
2.984590E+11   0.081000
2.982510E+11   0.081000
2.980060E+11   0.081000
2.979680E+11   0.085000
2.979680E+11   0.089000
2.978920E+11   0.081000
2.977220E+11   0.584000
2.976840E+11   0.089000
2.976270E+11   0.092000
2.973630E+11   0.089000
2.970220E+11   0.111000
2.968150E+11   0.085000
2.967960E+11   0.089000
2.967770E+11   0.092000
2.965500E+11   0.081000
2.965500E+11   0.098000
2.963610E+11   0.089000
2.963610E+11   0.081000
2.963420E+11   0.081000
2.962470E+11   0.083000
2.961150E+11   0.083000
2.959640E+11   0.087000
2.957940E+11   0.087000
2.957180E+11   0.081000
2.955290E+11   0.087000
2.955290E+11   0.085000
2.954720E+11   0.081000
2.954530E+11   0.091000
2.954530E+11   0.081000
2.953210E+11   0.103000
2.953210E+11   0.081000
2.952260E+11   0.087000
2.949430E+11   0.089000
2.948290E+11   0.087000
2.944890E+11   0.085000
2.944140E+11   0.083000
2.942620E+11   0.087000
2.941870E+11   0.083000
2.941490E+11   0.091000
2.933550E+11   0.081000
2.931660E+11   0.085000
2.928070E+11   0.087000
2.927500E+11   0.081000
2.926170E+11   0.081000
2.923910E+11   0.216000
2.923340E+11   0.081000
2.921640E+11   0.081000
2.921640E+11   0.081000
2.921260E+11   0.103000
2.921260E+11   0.171000
2.920880E+11   0.089000
2.920310E+11   0.081000
2.920130E+11   0.087000
2.920130E+11   0.081000
2.915020E+11   0.081000
2.913700E+11   0.092000
2.911050E+11   0.081000
2.909350E+11   0.081000
2.908970E+11   0.083000
2.908780E+11   0.092000
2.907840E+11   0.085000
2.907080E+11   0.089000
2.906320E+11   0.081000
2.905190E+11   0.087000
2.898380E+11   0.081000
2.897820E+11   0.081000
2.896680E+11   0.087000
2.893090E+11   0.098000
2.891390E+11   0.098000
2.891010E+11   0.098000
2.890070E+11   0.081000
2.889120E+11   0.092000
2.887990E+11   0.081000
2.887420E+11   0.091000
2.885150E+11   0.083000
2.878530E+11   0.081000
2.873810E+11   0.081000
2.871920E+11   0.081000
2.869270E+11   0.091000
2.869270E+11   0.098000
2.867380E+11   0.083000
2.866060E+11   0.081000
2.865110E+11   0.098000
2.863600E+11   0.092000
2.863410E+11   0.081000
2.861900E+11   0.081000
2.861710E+11   0.103000
2.860760E+11   0.087000
2.860570E+11   0.089000
2.860570E+11   0.081000
2.860380E+11   0.091000
2.858490E+11   0.081000
2.856600E+11   0.081000
2.855090E+11   0.081000
2.854900E+11   0.081000
2.852630E+11   0.119000
2.849800E+11   0.087000
2.847910E+11   0.091000
2.846960E+11   0.081000
2.844690E+11   0.081000
2.842990E+11   0.161000
2.842610E+11   0.083000
2.840340E+11   0.081000
2.837320E+11   0.081000
2.832400E+11   0.081000
2.832030E+11   0.085000
2.831840E+11   0.098000
2.831270E+11   0.081000
2.830140E+11   0.085000
2.828060E+11   0.098000
2.827110E+11   0.932000
2.825410E+11   0.081000
2.823710E+11   0.091000
2.823710E+11   0.081000
2.822380E+11   0.083000
2.822010E+11   0.953000
2.821820E+11   0.081000
2.820490E+11   0.087000
2.817850E+11   0.092000
2.817090E+11   0.081000
2.815390E+11   0.103000
2.814260E+11   0.081000
2.813690E+11   0.081000
2.812930E+11   0.081000
2.811420E+11   0.083000
2.808770E+11   0.083000
2.807260E+11   0.081000
2.806880E+11   0.081000
2.806310E+11   0.111000
2.805940E+11   0.081000
2.805750E+11   0.098000
2.802160E+11   0.092000
2.801970E+11   0.081000
2.801400E+11   0.083000
2.799700E+11   0.087000
2.797810E+11   0.092000
2.797810E+11   0.081000
2.797050E+11   0.091000
2.796480E+11   0.081000
2.793650E+11   0.081000
2.793650E+11   0.098000
2.792700E+11   0.081000
2.790810E+11   0.091000
2.790620E+11   0.974000
2.787980E+11   0.081000
2.786840E+11   0.081000
2.782300E+11   0.081000
2.781740E+11   0.081000
2.781170E+11   0.089000
2.780410E+11   0.085000
2.780040E+11   0.338000
2.779660E+11   0.081000
2.777390E+11   0.081000
2.775880E+11   0.087000
2.775310E+11   0.081000
2.775310E+11   0.085000
2.775120E+11   0.103000
2.775120E+11   0.085000
2.774360E+11   0.081000
2.773230E+11   0.081000
2.773040E+11   0.085000
2.770210E+11   0.087000
2.769260E+11   0.098000
2.768880E+11   0.091000
2.767560E+11   0.083000
2.766420E+11   0.081000
2.765100E+11   0.081000
2.763210E+11   0.089000
2.757540E+11   0.083000
2.756970E+11   0.081000
2.756400E+11   0.081000
2.755840E+11   0.081000
2.753570E+11   0.103000
2.753380E+11   0.083000
2.753000E+11   0.083000
2.752620E+11   0.089000
2.751680E+11   0.087000
2.749030E+11   0.081000
2.748840E+11   0.081000
2.747330E+11   0.089000
2.746200E+11   0.081000
2.745630E+11   0.089000
2.745250E+11   0.081000
2.743170E+11   0.081000
2.742410E+11   0.081000
2.740900E+11   0.081000
2.740710E+11   0.081000
2.740150E+11   0.103000
2.738820E+11   0.081000
2.738820E+11   0.081000
2.737120E+11   0.081000
2.735420E+11   0.081000
2.734660E+11   0.087000
2.733530E+11   0.081000
2.732960E+11   0.081000
2.732390E+11   0.081000
2.729370E+11   0.083000
2.725590E+11   0.081000
2.722750E+11   0.083000
2.721240E+11   0.111000
2.720670E+11   0.092000
2.720300E+11   0.087000
2.720110E+11   0.081000
2.718970E+11   0.081000
2.716510E+11   0.111000
2.716330E+11   0.089000
2.713110E+11   0.091000
2.712540E+11   0.098000
2.712170E+11   0.081000
2.711030E+11   0.103000
2.708950E+11   0.081000
2.708380E+11   0.087000
2.708380E+11   0.092000
2.708010E+11   0.081000
2.707820E+11   0.085000
2.706680E+11   0.085000
2.705930E+11   0.103000
2.705930E+11   0.081000
2.705360E+11   0.091000
2.704230E+11   0.081000
2.703280E+11   0.085000
2.702710E+11   0.091000
2.700820E+11   0.081000
2.700440E+11   0.081000
2.699690E+11   0.091000
2.699500E+11   0.081000
2.697420E+11   0.091000
2.696850E+11   0.092000
2.694960E+11   0.081000
2.692880E+11   0.091000
2.692500E+11   0.085000
2.692320E+11   0.111000
2.691750E+11   0.085000
2.691560E+11   0.081000
2.690800E+11   0.081000
2.690800E+11   0.087000
2.687590E+11   0.081000
2.687400E+11   0.092000
2.687210E+11   0.150000
2.686640E+11   0.098000
2.684940E+11   0.083000
2.682670E+11   0.087000
2.682300E+11   0.087000
2.679650E+11   0.081000
2.678510E+11   0.089000
2.676810E+11   0.092000
2.676620E+11   0.081000
2.676620E+11   0.092000
2.676250E+11   0.081000
2.675110E+11   0.083000
2.674540E+11   0.103000
2.673600E+11   0.083000
2.665660E+11   0.083000
2.665470E+11   0.085000
2.664900E+11   0.087000
2.663960E+11   0.092000
2.663580E+11   0.081000
2.662440E+11   0.081000
2.662440E+11   0.081000
2.661880E+11   0.081000
2.661880E+11   0.087000
2.661690E+11   0.085000
2.658660E+11   0.081000
2.656400E+11   0.098000
2.655640E+11   0.081000
2.654880E+11   0.089000
2.654500E+11   0.083000
2.654130E+11   0.085000
2.651670E+11   0.081000
2.651290E+11   0.081000
2.651100E+11   0.081000
2.647890E+11   0.092000
2.647700E+11   0.085000
2.647320E+11   0.081000
2.647130E+11   0.087000
2.646380E+11   0.081000
2.645050E+11   0.081000
2.644670E+11   0.081000
2.644300E+11   0.098000
2.642780E+11   0.085000
2.642780E+11   0.083000
2.642030E+11   0.081000
2.641270E+11   0.103000
2.640330E+11   0.092000
2.639570E+11   0.081000
2.638250E+11   0.087000
2.638060E+11   0.091000
2.637300E+11   0.081000
2.637110E+11   0.081000
2.635600E+11   0.098000
2.634840E+11   0.087000
2.632200E+11   0.081000
2.631250E+11   0.098000
2.630870E+11   0.081000
2.630490E+11   0.081000
2.629740E+11   0.083000
2.629740E+11   0.087000
2.628040E+11   0.087000
2.627660E+11   0.085000
2.627470E+11   0.081000
2.627280E+11   0.087000
2.627280E+11   0.087000
2.624820E+11   0.407000
2.621990E+11   0.092000
2.620660E+11   0.081000
2.620480E+11   0.091000
2.619910E+11   0.098000
2.618960E+11   0.098000
2.618770E+11   0.103000
2.615560E+11   0.083000
2.612530E+11   0.091000
2.612530E+11   0.089000
2.612160E+11   0.089000
2.609320E+11   0.081000
2.608940E+11   0.111000
2.608000E+11   0.085000
2.606110E+11   0.081000
2.604220E+11   0.089000
2.603650E+11   0.081000
2.602510E+11   0.083000
2.601570E+11   0.111000
2.600250E+11   0.081000
2.598920E+11   0.089000
2.598170E+11   0.103000
2.596840E+11   0.092000
2.595900E+11   0.083000
2.595330E+11   0.092000
2.592490E+11   0.310000
2.592310E+11   0.081000
2.591360E+11   0.081000
2.591360E+11   0.081000
2.591360E+11   0.091000
2.590600E+11   0.098000
2.590040E+11   0.091000
2.590040E+11   0.081000
2.589660E+11   0.091000
2.587770E+11   0.083000
2.587580E+11   0.089000
2.587200E+11   0.081000
2.586260E+11   0.091000
2.585690E+11   0.081000
2.585500E+11   0.081000
2.585310E+11   0.085000
2.585120E+11   0.085000
2.584930E+11   0.091000
2.584550E+11   0.081000
2.583610E+11   0.081000
2.582850E+11   0.092000
2.582660E+11   0.091000
2.581530E+11   0.085000
2.581340E+11   0.083000
2.580960E+11   0.087000
2.580960E+11   0.081000
2.578880E+11   0.087000
2.578690E+11   0.089000
2.578510E+11   0.081000
2.576990E+11   0.081000
2.576610E+11   0.098000
2.576240E+11   0.085000
2.576050E+11   0.083000
2.575100E+11   0.081000
2.575100E+11   0.087000
2.573590E+11   0.087000
2.573590E+11   0.083000
2.571320E+11   0.087000
2.568860E+11   0.161000
2.567730E+11   0.089000
2.566220E+11   0.081000
2.566030E+11   0.098000
2.565080E+11   0.825000
2.565080E+11   0.085000
2.564890E+11   0.091000
2.564520E+11   0.081000
2.562810E+11   0.091000
2.561870E+11   0.083000
2.561870E+11   0.087000
2.561490E+11   0.092000
2.560360E+11   0.081000
2.559980E+11   0.087000
2.559600E+11   0.098000
2.559410E+11   0.103000
2.559410E+11   0.081000
2.557900E+11   0.092000
2.557140E+11   0.081000
2.556950E+11   0.083000
2.556010E+11   0.091000
2.555820E+11   0.081000
2.552980E+11   0.103000
2.552420E+11   0.089000
2.550900E+11   0.083000
2.549770E+11   0.091000
2.549580E+11   0.091000
2.547880E+11   0.085000
2.546930E+11   0.091000
2.546740E+11   0.081000
2.545610E+11   0.085000
2.544850E+11   0.098000
2.543340E+11   0.098000
2.542770E+11   0.150000
2.542580E+11   0.103000
2.542210E+11   0.083000
2.540880E+11   0.103000
2.539370E+11   0.091000
2.538990E+11   0.098000
2.538800E+11   0.081000
2.536160E+11   0.098000
2.535210E+11   0.081000
2.534830E+11   0.083000
2.534640E+11   0.081000
2.534080E+11   0.081000
2.533890E+11   0.103000
2.533700E+11   0.098000
2.532560E+11   0.085000
2.532560E+11   0.098000
2.532190E+11   0.081000
2.531430E+11   0.098000
2.529540E+11   0.081000
2.528780E+11   0.081000
2.528780E+11   0.089000
2.528030E+11   0.098000
2.526700E+11   0.092000
2.526330E+11   0.085000
2.525190E+11   0.087000
2.523110E+11   0.098000
2.521790E+11   0.091000
2.519330E+11   0.081000
2.517630E+11   0.092000
2.515740E+11   0.085000
2.515550E+11   0.081000
2.511580E+11   0.081000
2.511010E+11   0.085000
2.509310E+11   0.092000
2.508930E+11   0.092000
2.508180E+11   0.087000
2.506850E+11   0.092000
2.506660E+11   0.103000
2.504960E+11   0.087000
2.504770E+11   0.081000
2.504020E+11   0.091000
2.504020E+11   0.085000
2.503260E+11   0.081000
2.503260E+11   0.085000
2.501940E+11   0.103000
2.500430E+11   0.081000
2.499860E+11   0.081000
2.498720E+11   0.087000
2.498540E+11   0.087000
2.490970E+11   0.103000
2.490220E+11   0.083000
2.489650E+11   0.092000
2.487950E+11   0.089000
2.487760E+11   0.111000
2.487380E+11   0.092000
2.487000E+11   0.081000
2.484920E+11   0.081000
2.484730E+11   0.953000
2.484550E+11   0.085000
2.483410E+11   0.098000
2.483220E+11   0.091000
2.482650E+11   0.087000
2.482280E+11   0.089000
2.482090E+11   0.081000
2.481710E+11   0.089000
2.479820E+11   0.092000
2.479250E+11   0.207000
2.477170E+11   0.083000
2.476980E+11   0.085000
2.476790E+11   0.083000
2.476420E+11   0.081000
2.476040E+11   0.081000
2.475470E+11   0.171000
2.475470E+11   0.098000
2.474340E+11   0.103000
2.473770E+11   0.085000
2.473390E+11   0.081000
2.471690E+11   0.081000
2.471500E+11   0.091000
2.470180E+11   0.092000
2.469610E+11   0.091000
2.469230E+11   0.081000
2.468480E+11   0.098000
2.467720E+11   0.089000
2.465830E+11   0.087000
2.464690E+11   0.085000
2.464690E+11   0.081000
2.464690E+11   0.092000
2.464130E+11   0.081000
2.463750E+11   0.081000
2.463370E+11   0.081000
2.462240E+11   0.081000
2.462050E+11   0.091000
2.461290E+11   0.085000
2.461100E+11   0.087000
2.460910E+11   0.087000
2.458650E+11   0.085000
2.457510E+11   0.083000
2.456750E+11   0.089000
2.456380E+11   0.092000
2.456190E+11   0.087000
2.455240E+11   0.085000
2.454860E+11   0.089000
2.454110E+11   0.081000
2.453920E+11   0.081000
2.453730E+11   0.081000
2.453540E+11   0.085000
2.452970E+11   0.081000
2.452780E+11   0.087000
2.449190E+11   0.081000
2.449190E+11   0.081000
2.448440E+11   0.081000
2.447870E+11   0.087000
2.447680E+11   0.207000
2.447490E+11   0.087000
2.445410E+11   0.089000
2.442390E+11   0.098000
2.442010E+11   0.081000
2.441630E+11   0.103000
2.441630E+11   0.103000
2.441440E+11   0.091000
2.440500E+11   0.092000
2.439360E+11   0.098000
2.439170E+11   0.092000
2.438980E+11   0.089000
2.438790E+11   0.081000
2.438420E+11   0.098000
2.435200E+11   0.085000
2.432930E+11   0.081000
2.432740E+11   0.083000
2.432740E+11   0.083000
2.432180E+11   0.081000
2.431610E+11   0.083000
2.431420E+11   0.081000
2.431230E+11   0.098000
2.428590E+11   0.098000
2.428400E+11   0.089000
2.427260E+11   0.081000
2.426510E+11   0.766000
2.426130E+11   0.081000
2.426130E+11   0.081000
2.425370E+11   0.098000
2.424240E+11   0.089000
2.424050E+11   0.081000
2.424050E+11   0.081000
2.423290E+11   0.081000
2.421970E+11   0.111000
2.420650E+11   0.098000
2.418190E+11   0.091000
2.416490E+11   0.085000
2.415540E+11   0.825000
2.415350E+11   0.083000
2.413460E+11   0.081000
2.412700E+11   0.098000
2.412520E+11   0.083000
2.411760E+11   0.081000
2.410440E+11   0.081000
2.410250E+11   0.103000
2.409490E+11   0.081000
2.408920E+11   0.098000
2.408730E+11   0.085000
2.408550E+11   0.092000
2.407030E+11   0.092000
2.405520E+11   0.085000
2.405140E+11   0.081000
2.404390E+11   0.081000
2.404200E+11   0.103000
2.402500E+11   0.081000
2.401930E+11   0.089000
2.401550E+11   0.111000
2.401550E+11   0.085000
2.400610E+11   0.092000
2.400420E+11   0.081000
2.397390E+11   0.092000
2.396640E+11   0.092000
2.396450E+11   0.081000
2.396450E+11   0.089000
2.396450E+11   0.081000
2.395120E+11   0.092000
2.392670E+11   0.295000
2.391910E+11   0.081000
2.390020E+11   0.098000
2.390020E+11   0.124000
2.387180E+11   0.083000
2.386050E+11   0.081000
2.384160E+11   0.098000
2.383780E+11   0.089000
2.382080E+11   0.081000
2.381890E+11   0.092000
2.380940E+11   0.081000
2.380190E+11   0.089000
2.379620E+11   0.081000
2.378300E+11   0.085000
2.378110E+11   0.081000
2.377350E+11   0.083000
2.376780E+11   0.083000
2.376030E+11   0.083000
2.375840E+11   0.092000
2.375270E+11   0.081000
2.373760E+11   0.083000
2.373570E+11   0.091000
2.373190E+11   0.089000
2.372630E+11   0.089000
2.372250E+11   0.081000
2.371110E+11   0.098000
2.371110E+11   0.091000
2.371110E+11   0.087000
2.370730E+11   0.081000
2.370170E+11   0.089000
2.368660E+11   0.111000
2.368470E+11   0.081000
2.367900E+11   0.087000
2.367140E+11   0.081000
2.366950E+11   0.124000
2.366580E+11   0.091000
2.366390E+11   0.081000
2.365250E+11   0.081000
2.364690E+11   0.089000
2.363170E+11   0.572000
2.359770E+11   0.098000
2.358640E+11   0.091000
2.357120E+11   0.098000
2.355800E+11   0.087000
2.355610E+11   0.092000
2.354290E+11   0.087000
2.353910E+11   0.103000
2.352960E+11   0.098000
2.352770E+11   0.083000
2.351450E+11   0.161000
2.351070E+11   0.089000
2.350510E+11   0.085000
2.349750E+11   0.092000
2.349750E+11   0.098000
2.349180E+11   0.085000
2.347100E+11   0.145000
2.347100E+11   0.085000
2.346160E+11   0.081000
2.345970E+11   0.081000
2.344270E+11   0.081000
2.343320E+11   0.089000
2.343130E+11   0.081000
2.342570E+11   0.085000
2.342190E+11   0.081000
2.342000E+11   0.083000
2.341430E+11   0.081000
2.339540E+11   0.092000
2.338970E+11   0.083000
2.338030E+11   0.135000
2.338030E+11   0.081000
2.336710E+11   0.103000
2.335570E+11   0.081000
2.333680E+11   0.081000
2.333110E+11   0.091000
2.332170E+11   0.135000
2.330090E+11   0.081000
2.329140E+11   0.083000
2.328950E+11   0.098000
2.328760E+11   0.091000
2.327440E+11   0.081000
2.327440E+11   0.089000
2.327060E+11   0.089000
2.326500E+11   0.087000
2.325930E+11   0.089000
2.325170E+11   0.092000
2.324420E+11   0.087000
2.321200E+11   0.092000
2.320640E+11   0.083000
2.318560E+11   0.092000
2.317800E+11   0.083000
2.317230E+11   0.092000
2.317040E+11   0.085000
2.316670E+11   0.081000
2.315720E+11   0.091000
2.315720E+11   0.081000
2.314770E+11   0.091000
2.314770E+11   0.081000
2.314210E+11   0.081000
2.313640E+11   0.081000
2.312320E+11   0.087000
2.311940E+11   0.091000
2.311560E+11   0.091000
2.311370E+11   0.081000
2.310990E+11   0.085000
2.308730E+11   0.087000
2.308350E+11   0.087000
